quadkey,latitude,longitude,rwi,error,geometry,index_right,ADM2_PCODE
3311233323202,31.9987589,-6.1413574,0.047,0.476,POINT (-6.1413574 31.9987589),42.0,MA001001
3311233300131,32.500496,-6.1633301,-0.116,0.535,POINT (-6.1633301 32.500496),43.0,MA001002
3311302320032,34.5337119,-4.8669434,-0.143,0.481,POINT (-4.8669434 34.5337119),63.0,MA004008
3311232021221,32.7225981,-8.2287598,-0.632,0.466,POINT (-8.2287598 32.7225981),30.0,MA002008
3313012000003,30.7229484,-8.404541,-0.339,0.44,POINT (-8.404541 30.7229484),4.0,MA009004
3311211333023,35.5411658,-5.7678223,-0.139,0.501,POINT (-5.7678223 35.5411658),60.0,MA010006
3311232202203,32.2964193,-8.404541,-0.027,0.505,POINT (-8.404541 32.2964193),1.0,MA006008
3313001013332,31.6627324,-9.173584,-0.402,0.499,POINT (-9.173584 31.6627324),40.0,MA006003
3311320223133,33.2203073,-5.2844238,-0.494,0.423,POINT (-5.2844238 33.2203073),56.0,MA004004
3311302130012,35.1468624,-4.5153809,-0.697,0.425,POINT (-4.5153809 35.1468624),12.0,MA010002
3311303321303,34.4975022,-3.2189941,0.028,0.472,POINT (-3.2189941 34.4975022),47.0,MA007005
3311232003130,32.9441484,-8.1188965,-0.33,0.466,POINT (-8.1188965 32.9441484),67.0,MA002002
3311230312301,33.4955973,-7.2619629,-0.229,0.488,POINT (-7.2619629 33.4955973),21.0,MA002007
3311303321313,34.4975022,-3.1750488,-0.631,0.407,POINT (-3.1750488 34.4975022),47.0,MA007005
3313003231001,29.8311133,-9.2834473,-0.213,0.453,POINT (-9.2834473 29.8311133),15.0,MA009002
3311223333222,31.9614831,-8.6022949,-0.442,0.425,POINT (-8.6022949 31.9614831),9.0,MA006007
3313011122011,31.4942613,-6.2512207,-0.526,0.407,POINT (-6.2512207 31.4942613),55.0,MA003004
3311231031122,33.9524731,-6.4050293,-0.405,0.467,POINT (-6.4050293 33.9524731),0.0,MA008005
3311223112012,32.962586,-8.7341309,-0.779,0.466,POINT (-8.7341309 32.962586),67.0,MA002002
3313003220102,29.8120503,-9.744873,-0.639,0.517,POINT (-9.744873 29.8120503),28.0,MA009006
3313001131222,31.5129954,-8.6022949,-0.128,0.473,POINT (-8.6022949 31.5129954),29.0,MA006002
3313003113010,30.5906366,-8.5583496,-0.01,0.483,POINT (-8.5583496 30.5906366),4.0,MA009004
3311232322100,32.0918821,-7.635498,-0.516,0.477,POINT (-7.635498 32.0918821),51.0,MA006005
3311223133330,32.5745912,-8.470459,-0.014,0.456,POINT (-8.470459 32.5745912),30.0,MA002008
3313013200311,30.0595852,-6.8664551,0.208,0.476,POINT (-6.8664551 30.0595852),6.0,MA009005
3311231120330,33.8977765,-6.1853027,-0.412,0.48,POINT (-6.1853027 33.8977765),0.0,MA008005
3313001322122,30.8362142,-9.041748,-0.732,0.41,POINT (-9.041748 30.8362142),29.0,MA006002
3311231133301,33.788278,-5.6799316,0.064,0.48,POINT (-5.6799316 33.788278),50.0,MA004003
3311233130122,32.7780375,-5.8776855,-0.387,0.415,POINT (-5.8776855 32.7780375),49.0,MA001004
3311231200103,33.6969222,-6.9104004,-0.152,0.577,POINT (-6.9104004 33.6969222),13.0,MA008001
3311320020002,33.988918,-5.6140137,0.046,0.481,POINT (-5.6140137 33.988918),59.0,MA004002
3313010112223,31.6627324,-7.3498535,-0.395,0.445,POINT (-7.3498535 31.6627324),33.0,MA006001
3311302301302,34.7867387,-4.6472168,0.195,0.538,POINT (-4.6472168 34.7867387),20.0,MA010001
3313011301022,31.2879394,-6.1413574,0.086,0.518,POINT (-6.1413574 31.2879394),55.0,MA003004
3311232001231,33.0178755,-8.1848145,-0.708,0.485,POINT (-8.1848145 33.0178755),67.0,MA002002
3313001131330,31.5317257,-8.470459,-0.246,0.466,POINT (-8.470459 31.5317257),29.0,MA006002
3311230233313,33.1835362,-7.7453613,-0.352,0.428,POINT (-7.7453613 33.1835362),66.0,MA002001
3311231212022,33.5139189,-6.6687012,-0.319,0.508,POINT (-6.6687012 33.5139189),0.0,MA008005
3311321122203,33.7700147,-3.482666,-0.579,0.47,POINT (-3.482666 33.7700147),45.0,MA004005
3311321203221,33.4589423,-4.0100098,-0.672,0.383,POINT (-4.0100098 33.4589423),45.0,MA004005
3313003233000,29.6785076,-9.3054199,-0.388,0.448,POINT (-9.3054199 29.6785076),28.0,MA009006
3311320100122,34.2435942,-4.822998,-0.625,0.543,POINT (-4.822998 34.2435942),63.0,MA004008
3311232000310,33.054716,-8.2946777,-0.595,0.417,POINT (-8.2946777 33.054716),67.0,MA002002
3311302102332,35.1827876,-4.7790527,-0.558,0.441,POINT (-4.7790527 35.1827876),12.0,MA010002
3313001102100,31.7935547,-9.041748,-0.39,0.391,POINT (-9.041748 31.7935547),40.0,MA006003
3313011013022,31.7375107,-6.4929199,-0.221,0.405,POINT (-6.4929199 31.7375107),42.0,MA001001
3311303130010,35.164827,-3.1091309,-0.182,0.496,POINT (-3.1091309 35.164827),11.0,MA007007
3311230320300,33.3488843,-7.635498,-0.412,0.524,POINT (-7.635498 33.3488843),36.0,MA002004
3313001110030,31.905541,-8.7341309,-0.516,0.394,POINT (-8.7341309 31.905541),9.0,MA006007
3311213233022,34.3887788,-6.4929199,-0.451,0.496,POINT (-6.4929199 34.3887788),3.0,MA008004
3311302133001,35.0209992,-4.3615723,-0.756,0.41,POINT (-4.3615723 35.0209992),20.0,MA010001
3311231202302,33.4772717,-6.932373,-0.815,0.427,POINT (-6.932373 33.4772717),21.0,MA002007
3311232002231,32.8703597,-8.3605957,-0.662,0.441,POINT (-8.3605957 32.8703597),30.0,MA002008
3311230301122,33.6603526,-7.4597168,0.607,0.536,POINT (-7.4597168 33.6603526),39.0,MA002006
3311302023231,34.912962,-5.3723145,-0.351,0.431,POINT (-5.3723145 34.912962),18.0,MA010007
3311302131131,35.1288938,-4.2297363,-0.486,0.465,POINT (-4.2297363 35.1288938),20.0,MA010001
3313001101220,31.8308986,-8.9538574,-0.639,0.394,POINT (-8.9538574 31.8308986),8.0,MA006006
3313001101220,31.8308986,-8.9538574,-0.639,0.394,POINT (-8.9538574 31.8308986),9.0,MA006007
3313012010022,30.6851635,-8.0749512,-0.342,0.414,POINT (-8.0749512 30.6851635),4.0,MA009004
3313001030321,31.5317257,-9.3713379,-0.6,0.442,POINT (-9.3713379 31.5317257),40.0,MA006003
3311230302311,33.4955973,-7.5695801,0.055,0.535,POINT (-7.5695801 33.4955973),36.0,MA002004
3311303022102,35.0030029,-4.119873,-0.425,0.436,POINT (-4.119873 35.0030029),20.0,MA010001
3313013111031,30.7040578,-5.723877,-0.733,0.39,POINT (-5.723877 30.7040578),58.0,MA003005
3313001230331,30.9305004,-9.3273926,-0.609,0.487,POINT (-9.3273926 30.9305004),40.0,MA006003
3313010033301,31.4192877,-7.7893066,-0.067,0.539,POINT (-7.7893066 31.4192877),33.0,MA006001
3311213332010,34.4431582,-5.9216309,0.022,0.506,POINT (-5.9216309 34.4431582),23.0,MA008006
3311302231111,34.587997,-4.9328613,-0.081,0.474,POINT (-4.9328613 34.587997),63.0,MA004008
3311231123020,33.8247931,-6.1413574,0.198,0.454,POINT (-6.1413574 33.8247931),0.0,MA008005
3313010200302,31.2503777,-8.338623,0.023,0.501,POINT (-8.338623 31.2503777),33.0,MA006001
3311213133202,34.9309781,-5.7897949,-0.441,0.448,POINT (-5.7897949 34.9309781),35.0,MA010004
3311232013003,32.962586,-7.8771973,-0.422,0.475,POINT (-7.8771973 32.962586),14.0,MA002009
3311321000102,34.2799139,-4.119873,-0.435,0.427,POINT (-4.119873 34.2799139),17.0,MA004009
3311223112311,32.9072618,-8.6242676,0.143,0.475,POINT (-8.6242676 32.9072618),67.0,MA002002
3311320201102,33.6969222,-5.3503418,-0.447,0.487,POINT (-5.3503418 33.6969222),50.0,MA004003
3311320032230,33.7517474,-5.2185059,-0.288,0.472,POINT (-5.2185059 33.7517474),56.0,MA004004
3311223312110,32.3892386,-8.6462402,-0.657,0.48,POINT (-8.6462402 32.3892386),8.0,MA006006
3311231123310,33.788278,-6.0095215,-0.046,0.416,POINT (-6.0095215 33.788278),0.0,MA008005
3311322221231,32.1291049,-5.3723145,-0.192,0.429,POINT (-5.3723145 32.1291049),52.0,MA003003
3311223233212,31.9987589,-9.2614746,-0.446,0.454,POINT (-9.2614746 31.9987589),8.0,MA006006
3311312223222,34.3162179,-2.6257324,-0.442,0.393,POINT (-2.6257324 34.3162179),54.0,MA007008
3311231022303,33.7700147,-6.9104004,-0.635,0.503,POINT (-6.9104004 33.7700147),13.0,MA008001
3311232130003,32.8149779,-7.3498535,-0.248,0.42,POINT (-7.3498535 32.8149779),14.0,MA002009
3311231323233,33.1467497,-6.0754395,0.309,0.577,POINT (-6.0754395 33.1467497),49.0,MA001004
3313021000320,29.4108899,-9.744873,-0.578,0.479,POINT (-9.744873 29.4108899),5.0,MA005004
3311223302022,32.3335585,-9.1296387,-0.032,0.445,POINT (-9.1296387 32.3335585),8.0,MA006006
3311300202031,35.844534,-5.5480957,0.744,0.554,POINT (-5.5480957 35.844534),19.0,MA010003
3311303200112,34.85889,-4.0759277,-0.197,0.393,POINT (-4.0759277 34.85889),20.0,MA010001
3311320203220,33.4589423,-5.4382324,-0.493,0.404,POINT (-5.4382324 33.4589423),56.0,MA004004
3311302300121,34.8408581,-4.8010254,-0.422,0.435,POINT (-4.8010254 34.8408581),12.0,MA010002
3311321101022,34.2435942,-3.3288574,0.953,0.574,POINT (-3.3288574 34.2435942),47.0,MA007005
3311231122221,33.7517474,-6.295166,-0.648,0.444,POINT (-6.295166 33.7517474),0.0,MA008005
3311233113210,32.9072618,-5.7458496,-0.384,0.42,POINT (-5.7458496 32.9072618),49.0,MA001004
3313100022022,31.4380367,-5.6140137,-0.094,0.485,POINT (-5.6140137 31.4380367),55.0,MA003004
3313011133213,31.4005349,-5.723877,-0.407,0.464,POINT (-5.723877 31.4005349),55.0,MA003004
3311302220112,34.5699059,-5.4821777,-0.053,0.457,POINT (-5.4821777 34.5699059),23.0,MA008006
3311232111310,33.054716,-7.064209,-0.447,0.458,POINT (-7.064209 33.054716),14.0,MA002009
3313021003210,29.2959801,-9.6130371,-0.255,0.398,POINT (-9.6130371 29.2959801),5.0,MA005004
3313011113000,31.7935547,-5.7897949,0.043,0.517,POINT (-5.7897949 31.7935547),55.0,MA003004
3311320000222,34.1709079,-5.6140137,-0.221,0.449,POINT (-5.6140137 34.1709079),23.0,MA008006
3311323230000,32.2406821,-3.8562012,0.019,0.454,POINT (-3.8562012 32.2406821),52.0,MA003003
3311320300213,33.6237675,-4.8449707,-0.625,0.413,POINT (-4.8449707 33.6237675),53.0,MA004007
3313010102313,31.7001291,-7.5695801,-0.535,0.467,POINT (-7.5695801 31.7001291),51.0,MA006005
3313020112122,29.3151407,-10.0964355,-0.346,0.419,POINT (-10.0964355 29.3151407),5.0,MA005004
3313010130020,31.6066092,-7.3718262,-0.106,0.429,POINT (-7.3718262 31.6066092),33.0,MA006001
3311232210212,32.4448845,-8.0310059,-1.163,0.423,POINT (-8.0310059 32.4448845),1.0,MA006008
3311320300300,33.642062,-4.822998,-0.096,0.429,POINT (-4.822998 33.642062),53.0,MA004007
3313003033233,30.1546268,-9.239502,-0.056,0.533,POINT (-9.239502 30.1546268),15.0,MA009002
3311231022101,33.8612926,-6.9104004,0.583,0.537,POINT (-6.9104004 33.8612926),13.0,MA008001
3311231101201,34.2254285,-6.1193848,-0.07,0.423,POINT (-6.1193848 34.2254285),2.0,MA008007
3311231111230,34.1890853,-5.7458496,-0.22,0.492,POINT (-5.7458496 34.1890853),23.0,MA008006
3311230320313,33.3305278,-7.5695801,0.306,0.488,POINT (-7.5695801 33.3305278),36.0,MA002004
3311233303301,32.3149908,-6.0314941,-0.447,0.425,POINT (-6.0314941 32.3149908),42.0,MA001001
3311322301231,32.4263397,-4.6691895,-0.888,0.387,POINT (-4.6691895 32.4263397),52.0,MA003003
3311303212303,34.6422466,-3.7463379,-0.468,0.422,POINT (-3.7463379 34.6422466),17.0,MA004009
3311322202033,32.3335585,-5.5480957,-0.006,0.413,POINT (-5.5480957 32.3335585),43.0,MA001002
3311232103010,32.9810197,-7.5036621,-0.041,0.467,POINT (-7.5036621 32.9810197),14.0,MA002009
3311232311103,32.5190256,-7.0861816,-0.567,0.503,POINT (-7.0861816 32.5190256),14.0,MA002009
3311321213223,33.440609,-3.6584473,-0.171,0.419,POINT (-3.6584473 33.440609),45.0,MA004005
3311233301233,32.4077911,-6.0754395,-0.369,0.392,POINT (-6.0754395 32.4077911),43.0,MA001002
3311303021231,35.0569799,-3.9660645,0.174,0.505,POINT (-3.9660645 35.0569799),20.0,MA010001
3311213300200,34.8047824,-6.3171387,-0.034,0.538,POINT (-6.3171387 34.8047824),3.0,MA008004
3311302231132,34.5337119,-4.954834,0.405,0.571,POINT (-4.954834 34.5337119),63.0,MA004008
3311320023201,33.788278,-5.4162598,-0.093,0.454,POINT (-5.4162598 33.788278),50.0,MA004003
3313010031300,31.569175,-7.8112793,0.951,0.548,POINT (-7.8112793 31.569175),33.0,MA006001
3313012010201,30.6662655,-8.0529785,-0.547,0.432,POINT (-8.0529785 30.6662655),4.0,MA009004
3313001032203,31.4005349,-9.4592285,-0.103,0.427,POINT (-9.4592285 31.4005349),40.0,MA006003
3311230321332,33.2938031,-7.4157715,-0.099,0.49,POINT (-7.4157715 33.2938031),66.0,MA002001
3311303220330,34.4793915,-4.0759277,-0.434,0.415,POINT (-4.0759277 34.4793915),17.0,MA004009
3311233121222,32.7041107,-6.1413574,-0.73,0.42,POINT (-6.1413574 32.7041107),43.0,MA001002
3311232333212,31.9987589,-7.1520996,-0.408,0.523,POINT (-7.1520996 31.9987589),51.0,MA006005
3311321231020,33.3855858,-3.6804199,0.28,0.432,POINT (-3.6804199 33.3855858),45.0,MA004005
3311232120323,32.7041107,-7.6135254,-0.626,0.464,POINT (-7.6135254 32.7041107),14.0,MA002009
3311320132202,33.7700147,-4.5593262,-0.223,0.419,POINT (-4.5593262 33.7700147),53.0,MA004007
3311302323330,34.334364,-4.6032715,-0.267,0.426,POINT (-4.6032715 34.334364),63.0,MA004008
3313011020301,31.569175,-6.9104004,-0.509,0.39,POINT (-6.9104004 31.569175),42.0,MA001001
3311300222013,35.576916,-5.5480957,0.15,0.539,POINT (-5.5480957 35.576916),57.0,MA010008
3311303022331,34.912962,-4.0539551,-0.027,0.407,POINT (-4.0539551 34.912962),20.0,MA010001
3311233031012,32.8149779,-6.4489746,-0.14,0.474,POINT (-6.4489746 32.8149779),26.0,MA001005
3313001221211,30.9681888,-9.5910645,-0.256,0.421,POINT (-9.5910645 30.9681888),40.0,MA006003
3311211332021,35.5590429,-5.9436035,-0.326,0.573,POINT (-5.9436035 35.5590429),60.0,MA010006
3311213113113,35.2904681,-5.6359863,-0.508,0.437,POINT (-5.6359863 35.2904681),35.0,MA010004
3311232110311,33.054716,-7.2180176,-0.44,0.499,POINT (-7.2180176 33.054716),14.0,MA002009
3311303323022,34.3887788,-3.3288574,-0.074,0.495,POINT (-3.3288574 34.3887788),47.0,MA007005
3311233320300,32.1663125,-6.229248,-0.356,0.435,POINT (-6.229248 32.1663125),42.0,MA001001
3313013133012,30.2685558,-5.7458496,-0.494,0.409,POINT (-5.7458496 30.2685558),58.0,MA003005
3313100032121,31.456782,-5.1525879,-0.377,0.42,POINT (-5.1525879 31.456782),7.0,MA003002
3311232300222,32.4077911,-7.7233887,-0.571,0.426,POINT (-7.7233887 32.4077911),1.0,MA006008
3311223123201,32.6116159,-8.9318848,-0.199,0.476,POINT (-8.9318848 32.6116159),30.0,MA002008
3311231230133,33.367237,-6.5148926,-0.304,0.464,POINT (-6.5148926 33.367237),0.0,MA008005
3311302322103,34.4250356,-4.8010254,0.101,0.453,POINT (-4.8010254 34.4250356),63.0,MA004008
3313001313111,31.194007,-8.4484863,0.07,0.433,POINT (-8.4484863 31.194007),29.0,MA006002
3313010212210,31.1187939,-8.0310059,-0.736,0.41,POINT (-8.0310059 31.1187939),33.0,MA006001
3313100223301,30.8173458,-5.3283691,-0.623,0.401,POINT (-5.3283691 30.8173458),55.0,MA003004
3311302203122,34.6783932,-5.3503418,-0.464,0.499,POINT (-5.3503418 34.6783932),18.0,MA010007
3311302132200,34.9489902,-4.5593262,-0.108,0.467,POINT (-4.5593262 34.9489902),20.0,MA010001
3311231323110,33.2754349,-6.0095215,-0.112,0.388,POINT (-6.0095215 33.2754349),49.0,MA001004
3313001103301,31.7188218,-8.8439941,-0.498,0.394,POINT (-8.8439941 31.7188218),29.0,MA006002
3311302323312,34.3525062,-4.6032715,-0.55,0.547,POINT (-4.6032715 34.3525062),63.0,MA004008
3311231322010,33.2754349,-6.2731934,-0.543,0.406,POINT (-6.2731934 33.2754349),49.0,MA001004
3311230223021,33.238687,-8.2287598,-0.281,0.517,POINT (-8.2287598 33.238687),67.0,MA002002
3313011022002,31.4755236,-7.0202637,-0.454,0.399,POINT (-7.0202637 31.4755236),42.0,MA001001
3311321133100,33.8612926,-2.8894043,-0.297,0.388,POINT (-2.8894043 33.8612926),54.0,MA007008
3313011133221,31.3817783,-5.7678223,0.348,0.471,POINT (-5.7678223 31.3817783),55.0,MA003004
3311302013322,35.1827876,-4.9987793,-0.86,0.449,POINT (-4.9987793 35.1827876),12.0,MA010002
3313001120233,31.5129954,-9.0637207,-0.329,0.496,POINT (-9.0637207 31.5129954),29.0,MA006002
3311302103213,35.218697,-4.6691895,-0.394,0.469,POINT (-4.6691895 35.218697),,
3313010202103,31.1752094,-8.3166504,-0.338,0.405,POINT (-8.3166504 31.1752094),33.0,MA006001
3313011012221,31.6814326,-6.6467285,-0.416,0.417,POINT (-6.6467285 31.6814326),42.0,MA001001
3311230320310,33.3488843,-7.5915527,-0.314,0.534,POINT (-7.5915527 33.3488843),36.0,MA002004
3311321003231,34.043556,-3.9660645,-0.221,0.447,POINT (-3.9660645 34.043556),17.0,MA004009
3313010233132,30.8362142,-7.767334,-0.24,0.424,POINT (-7.767334 30.8362142),4.0,MA009004
3311232332023,32.0360196,-7.3498535,-0.489,0.484,POINT (-7.3498535 32.0360196),51.0,MA006005
3313100131111,31.6440285,-4.2297363,-0.536,0.411,POINT (-4.2297363 31.6440285),7.0,MA003002
3311232213200,32.3149908,-7.8991699,-0.687,0.43,POINT (-7.8991699 32.3149908),1.0,MA006008
3311303023312,34.9309781,-3.9001465,-0.609,0.427,POINT (-3.9001465 34.9309781),20.0,MA010001
3311232110031,33.0915411,-7.3059082,0.128,0.465,POINT (-7.3059082 33.0915411),14.0,MA002009
3311223112323,32.851903,-8.6682129,-0.076,0.465,POINT (-8.6682129 32.851903),67.0,MA002002
3311233323031,32.0546442,-6.0754395,-0.189,0.39,POINT (-6.0754395 32.0546442),42.0,MA001001
3313011010101,31.9428395,-6.5588379,-0.344,0.481,POINT (-6.5588379 31.9428395),42.0,MA001001
3311232120100,32.8334424,-7.635498,-0.221,0.467,POINT (-7.635498 32.8334424),14.0,MA002009
3311211332201,35.5232847,-5.9436035,0.041,0.528,POINT (-5.9436035 35.5232847),60.0,MA010006
3311213233012,34.4250356,-6.4489746,-0.411,0.562,POINT (-6.4489746 34.4250356),3.0,MA008004
3311312323311,34.3706444,-1.7687988,-0.407,0.459,POINT (-1.7687988 34.3706444),48.0,MA007006
3311230310023,33.6603526,-7.3498535,0.375,0.57,POINT (-7.3498535 33.6603526),39.0,MA002006
3311302201310,34.8047824,-5.3063965,-0.09,0.503,POINT (-5.3063965 34.8047824),18.0,MA010007
3313001101331,31.8308986,-8.8000488,-0.498,0.435,POINT (-8.8000488 31.8308986),9.0,MA006007
3313003000112,30.7229484,-9.7009277,-0.003,0.446,POINT (-9.7009277 30.7229484),32.0,MA009001
3313001303112,31.1752094,-8.8220215,-0.008,0.43,POINT (-8.8220215 31.1752094),29.0,MA006002
3311303200110,34.876918,-4.0759277,-0.417,0.393,POINT (-4.0759277 34.876918),20.0,MA010001
3311302301300,34.8047824,-4.6472168,0.279,0.555,POINT (-4.6472168 34.8047824),20.0,MA010001
3311233200211,32.4634255,-6.9543457,-0.703,0.514,POINT (-6.9543457 32.4634255),46.0,MA001003
3311213322330,34.334364,-6.1853027,-0.423,0.533,POINT (-6.1853027 34.334364),2.0,MA008007
3313001211102,31.3254862,-9.2175293,-0.104,0.447,POINT (-9.2175293 31.3254862),29.0,MA006002
3311302203012,34.7145242,-5.3942871,-0.253,0.524,POINT (-5.3942871 34.7145242),18.0,MA010007
3313010110023,31.8868861,-7.3498535,-0.378,0.463,POINT (-7.3498535 31.8868861),51.0,MA006005
3313102202122,29.9263737,-5.526123,-0.584,0.509,POINT (-5.526123 29.9263737),58.0,MA003005
3311223211330,32.4263397,-9.173584,-0.479,0.396,POINT (-9.173584 32.4263397),8.0,MA006006
3311232202221,32.277844,-8.404541,-0.232,0.473,POINT (-8.404541 32.277844),1.0,MA006008
3311321020122,33.9524731,-4.119873,-0.393,0.403,POINT (-4.119873 33.9524731),17.0,MA004009
3311302320320,34.4793915,-4.822998,0.247,0.454,POINT (-4.822998 34.4793915),63.0,MA004008
3311312203033,34.6783932,-2.5598145,-0.544,0.425,POINT (-2.5598145 34.6783932),54.0,MA007008
3311323001220,33.0178755,-4.0319824,-0.448,0.454,POINT (-4.0319824 33.0178755),45.0,MA004005
3311320211220,33.6054691,-5.0866699,-0.072,0.466,POINT (-5.0866699 33.6054691),56.0,MA004004
3311223322123,32.0360196,-9.0197754,-0.592,0.404,POINT (-9.0197754 32.0360196),8.0,MA006006
3311312213301,34.6603219,-2.1643066,-0.182,0.474,POINT (-2.1643066 34.6603219),25.0,MA007001
3311213302002,34.7145242,-6.3171387,-0.575,0.506,POINT (-6.3171387 34.7145242),3.0,MA008004
3313100311101,31.344254,-4.2736816,-0.524,0.476,POINT (-4.2736816 31.344254),7.0,MA003002
3311303213131,34.6964607,-3.5266113,-0.073,0.516,POINT (-3.5266113 34.6964607),62.0,MA007003
3311231013201,34.0799618,-6.4709473,-0.128,0.48,POINT (-6.4709473 34.0799618),0.0,MA008005
3311223123322,32.5560732,-8.8659668,-0.433,0.49,POINT (-8.8659668 32.5560732),30.0,MA002008
3313012001032,30.6851635,-8.2067871,-0.086,0.48,POINT (-8.2067871 30.6851635),4.0,MA009004
3311232130212,32.7410818,-7.3278809,-0.688,0.43,POINT (-7.3278809 32.7410818),14.0,MA002009
3313010230200,30.9681888,-8.0749512,-0.578,0.385,POINT (-8.0749512 30.9681888),33.0,MA006001
3313012010132,30.6851635,-7.9431152,-0.551,0.461,POINT (-7.9431152 30.6851635),4.0,MA009004
3311312203323,34.6060841,-2.5158691,0.515,0.495,POINT (-2.5158691 34.6060841),54.0,MA007008
3311312220203,34.4975022,-2.779541,-0.432,0.441,POINT (-2.779541 34.4975022),54.0,MA007008
3313011012330,31.6814326,-6.5368652,0.077,0.437,POINT (-6.5368652 31.6814326),42.0,MA001001
3311302120010,35.164827,-4.8669434,-0.289,0.429,POINT (-4.8669434 35.164827),12.0,MA010002
3311211333320,35.4875105,-5.7019043,-0.341,0.465,POINT (-5.7019043 35.4875105),57.0,MA010008
3311233311110,32.5375513,-5.657959,0.189,0.424,POINT (-5.657959 32.5375513),43.0,MA001002
3313100303220,31.081165,-4.7351074,-0.331,0.398,POINT (-4.7351074 31.081165),55.0,MA003004
3311232020322,32.7041107,-8.338623,-0.046,0.484,POINT (-8.338623 32.7041107),30.0,MA002008
3311320013110,34.1527265,-4.954834,-0.22,0.443,POINT (-4.954834 34.1527265),10.0,MA004006
3311300220332,35.6126503,-5.4821777,-0.247,0.511,POINT (-5.4821777 35.6126503),57.0,MA010008
3311312321312,34.4975022,-1.7907715,-0.4,0.438,POINT (-1.7907715 34.4975022),48.0,MA007006
3311302320201,34.515609,-4.888916,-0.406,0.488,POINT (-4.888916 34.515609),63.0,MA004008
3313003113113,30.5717201,-8.4484863,-0.5,0.551,POINT (-8.4484863 30.5717201),4.0,MA009004
3313001212200,31.1187939,-9.4812012,-0.512,0.416,POINT (-9.4812012 31.1187939),40.0,MA006003
3313010130213,31.5504522,-7.3059082,0.051,0.413,POINT (-7.3059082 31.5504522),33.0,MA006001
